stem,path,parent,tag,group,nC,pdgm_file,pi_file,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74
HC12Acid,ALLxyz/nAcids/HC12Acid.xyz,nAcids,,NO_TAG | nAcids,12,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/HC12Acid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/HC12Acid_pi.npy,-0.05747222718388,0.015308077766783442,0.04087643375292218,-0.04652288441842473,-0.042554817658231214,0.004283754762489691,0.05346961707138981,-0.034530218256242314,0.004260840579110129,0.04004542341751567,-0.014558778672215127,0.00761694775415452,0.0026912586667862675,-0.0016011030992229434,0.004813116725122956,0.0030003680893312705,-0.006971106966057704,0.0005904896589992013,-0.003174035664202998,0.0016043774205036633,-0.0027801421150188406,0.002095346303097412,0.00040556607775079587,-0.001768073579752226,3.547768242106782e-05,0.00031861351221694495,-0.0010765410451426427,0.000511013587174936,0.0002991039374077447,-0.0001361363327599895,0.0001301268060447525,5.033241342500312e-06,-0.0001955350243065409,-0.00011302359686194983,4.731331197504439e-06,-3.404529957929754e-06,3.499452107138232e-05,-5.172950345191627e-06,1.8711985378358124e-05,-2.652854232657797e-06,1.712130360338607e-06,1.1542050785985422e-06,4.4764571428376944e-08,2.998003569973204e-06,1.455669945128897e-08,-2.3834242908901567e-07,6.624679341142136e-07,-5.654418394296803e-07,-4.0184177496720663e-07,-9.397793229550153e-08,-4.8131946014607645e-08,-1.756223765506565e-07,1.158435529842076e-08,-4.049335912052645e-08,-7.952912465553683e-08,-1.888568777024034e-09,1.9919996708106902e-08,-1.7547388009237453e-08,-9.088284966725652e-10,-2.517078559350572e-10,-1.4206830280460924e-09,-3.2624992330253448e-09,1.9327458759003703e-09,-3.816758483512224e-09,2.1520950747390532e-10,-4.388396072286661e-11,2.7004264984701977e-11,3.190253802640263e-17,-1.1842406578234217e-19,9.21692881229367e-20,-3.529645569252564e-20,2.3417286920259073e-23,3.998979659031831e-24,-1.9276982777667903e-25
HC4Acid,ALLxyz/nAcids/HC4Acid.xyz,nAcids,,NO_TAG | nAcids,4,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/HC4Acid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/HC4Acid_pi.npy,-0.12751173060667473,-0.01898559352241435,-0.04104315691897096,0.011535780532317115,-0.003740209983785372,-0.002646069653714794,-0.003157599220659953,0.004335691958902722,0.001078045040090982,0.004671228260971777,-0.0017677869872544385,-0.0020067501969757407,0.001311572091902032,-0.0022280268013848675,-0.00276498152976731,0.0001412405229771821,0.0009013089296202411,-0.002326894951788856,0.0007787881733837484,-0.00030676714527011636,-0.0008732005028975204,0.00024850852556169414,-0.000814886531341201,-0.00033029670364709426,0.0005304359776445496,-0.0002555427002406854,0.00045012307958760915,0.0003873893945066292,1.783501102431799e-05,-0.0002377340656228086,-0.00011463686820490294,-0.00014968234472862997,3.177218672318824e-05,-1.8510075603893606e-05,0.00015824062844127192,6.1934813095052864e-06,-3.2879020014391926e-05,-3.98749216414435e-05,-2.365217978529805e-05,-4.297534343903345e-05,-5.119131690481084e-06,1.0968187850718256e-05,1.111401836876121e-07,-3.161929946123312e-05,-6.635770470028748e-08,-8.162923539872692e-06,-8.131221819778975e-06,-2.1345514778994727e-06,-4.3289823705500195e-07,6.466183832862826e-06,-1.3733196717966412e-06,-8.671923844995413e-06,4.272290762579803e-06,2.36592044071294e-06,-4.506246271732472e-06,-5.246950547850699e-06,-1.268571205501697e-06,-4.001555094940137e-07,-2.9373151260820333e-06,-2.7319565961094434e-06,-7.097073750270267e-07,2.4811119889571894e-07,-8.390712366299943e-07,9.850260190920766e-07,-4.659055928048109e-07,-3.1509162211312766e-06,-1.7982758930665455e-07,3.1902538026674975e-17,-1.184240657782589e-19,9.216928812538745e-20,-3.5296455693139213e-20,2.341728697818522e-23,3.998979665004626e-24,-1.9276973914806956e-25
FC9Acid,ALLxyz/nAcids/FC9Acid.xyz,nAcids,,NO_TAG | nAcids,9,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/FC9Acid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/FC9Acid_pi.npy,0.2726070003720535,0.0015989929188929427,-0.02826006964751303,-0.08141017190044693,-0.010302749179774478,0.01994115799087956,-0.006408481184214719,-0.0018669328657236282,0.0014361654309348988,-0.0015033273621459936,0.001080099458311324,-0.0027250093359607775,-0.002202677499836252,-0.0005317095930869844,-0.0015752910880259686,0.0012941440469597084,0.0006183968843323721,-0.0024237160308777247,0.0005624975608374955,5.7409113187433505e-05,0.000382684354842494,0.0003388777779428825,4.8932722293562775e-05,-0.00028247258968353494,0.0009162063749072705,-0.00026380153478366915,0.00021858239819598344,0.0002650694665673623,-1.7689016755029557e-05,0.0003487955869419608,7.768072464121466e-05,-0.00010983061317244001,-4.1324841918576555e-05,-0.00015310931405429943,-2.068721455413036e-05,-0.00014702959632597015,5.0858561770470304e-05,5.388361292103508e-05,-0.000117433863403254,4.2846352963040756e-05,-8.051351485573544e-07,5.769841530714375e-06,3.7093489861109654e-06,-2.5401897861535964e-07,1.8174649487476102e-05,-1.3759902948817314e-06,-1.8965854179097785e-06,-6.925469476251716e-07,1.1548584719368629e-06,1.0510686604071893e-05,-3.233800559666417e-06,5.396249790363494e-06,3.545384322813749e-06,3.066712280616847e-07,2.5347442182096666e-06,-1.1849028023071753e-06,1.5213926545789858e-06,-1.9580761281018313e-06,3.38230023518756e-06,-2.1241377303466425e-07,-2.10836193439905e-07,8.905551778615748e-07,-6.856980481298845e-07,2.2104022551510614e-06,2.978340896570007e-06,-5.489897959670793e-07,-2.6003143965287766e-07,3.1902538026355973e-17,-1.1842406578262634e-19,9.216928812166076e-20,-3.529645569216976e-20,2.3417286831553413e-23,3.998979691571804e-24,-1.927698983289719e-25
HC10Acid,ALLxyz/nAcids/HC10Acid.xyz,nAcids,,NO_TAG | nAcids,10,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/HC10Acid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/HC10Acid_pi.npy,-0.117426502276373,-0.005496020311126269,-0.02294544363009993,0.043848473379835454,-0.028289175535174786,0.0181135056143774,-0.014252140938693422,-0.01305363712771121,-0.006872864469622904,-0.0025404875371664495,0.0036337844553467244,0.011204046858601161,-0.003540753382948489,-9.631804934569178e-05,0.002817094794606194,-0.0010885392488259853,-0.002688297033914595,-0.001849197586452137,0.0015623201455564695,-0.0020938212728612744,0.0016761547170846699,-0.001227791168895991,-0.0008076382056934153,-0.0015792766498140276,-0.0018813417670253253,0.0008420896822207287,0.0003201023047458556,-0.0009333841289144783,-0.0008711391342175939,-0.0005849283592292474,0.00021584573154747482,-0.0007423570507974235,-0.00012397913589041147,-0.0001771406376391127,-0.00024044635713994756,-0.00031349360003745763,-5.08533964088399e-05,0.0001384022391845725,-9.960346755121126e-05,3.99607403247412e-05,2.8014193996642775e-05,1.1875988829153684e-05,-1.9847453177020193e-05,-3.6198430515354006e-05,-3.907271755663768e-05,1.788783957937862e-05,1.9923504520297236e-05,-1.8974923098651194e-06,1.4289775688091533e-05,-2.5962339535095145e-06,4.2427338817183555e-06,-2.749870820667587e-06,1.0427000865084348e-06,1.5683338701167712e-06,2.144643521953279e-06,1.8376966637937165e-07,2.7480623938625795e-08,-8.435107439137683e-07,-3.879918464441181e-07,2.579832722215367e-08,1.230251021261636e-07,-1.8438508546074313e-07,1.256399150362851e-07,-3.0628133236560904e-08,-3.6832113754822064e-08,-6.504092390508506e-08,4.966284834810806e-09,3.190253802639594e-17,-1.184240657818106e-19,9.216928812308365e-20,-3.529645569252076e-20,2.3417286887341552e-23,3.9989796327693905e-24,-1.9276981323932893e-25
FC2Acid,ALLxyz/nAcids/FC2Acid.xyz,nAcids,,NO_TAG | nAcids,2,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/FC2Acid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/FC2Acid_pi.npy,-0.13434322501394555,-0.020099886382553816,-0.042749999606633594,0.005477915652882814,0.0014353581452335002,-0.0023103186355600625,-0.0021969271747432706,0.0024006869963834657,0.002918990449466582,0.0025152052060139914,-0.0011871069875742657,-0.002450178936038694,-0.00018057086393624263,-0.0001576136755905673,-0.0017558795733904522,-0.0004107176080804327,-0.00022787982768498682,-0.0006027596819084829,-0.000421192540758838,-0.0001828832185727781,-0.0013830228993371,-0.0005909852224072414,-0.00032747683306241413,-4.270425081615438e-05,6.431139674643294e-05,-0.00014032927741571198,0.0002602272887278258,5.2161351652078256e-05,-9.271877863846782e-05,6.979125791296443e-06,-5.1113212847927234e-05,-7.614395879610972e-05,-6.390232301856535e-05,-3.337998715232551e-05,-3.127658923496774e-05,1.63187038090357e-05,2.7516959637517774e-05,-5.04996159192487e-07,7.256929422232348e-06,7.837283785207322e-06,-1.3935423532028675e-05,1.0812910501592342e-05,-1.5994852646662113e-05,-1.203271053718534e-05,2.4059927086765986e-06,-2.0618846049146616e-05,-8.349499163852241e-06,4.193897915381755e-06,1.7612581882470845e-06,1.0056498335895421e-06,-5.685464892993124e-07,-1.4870097701810535e-06,-1.9425797617477725e-06,-2.448494011688476e-06,1.0806248283442794e-06,1.3158912117577446e-06,4.546571929221916e-07,-1.2110389975316248e-07,1.586477187983116e-07,-2.5336142501867443e-09,6.606966831470491e-07,2.6247106586803073e-07,2.3988720479511283e-07,1.1390142032975681e-08,-8.19936566776262e-09,1.56432423522012e-07,2.447794028196867e-07,3.046315952884784e-17,9.528536552725594e-18,1.1809002769135905e-16,-4.1683604354230807e-17,-8.358329236186983e-21,-1.30512681567899e-21,9.768247684623854e-23
FC15Acid,ALLxyz/nAcids/FC15Acid.xyz,nAcids,,NO_TAG | nAcids,15,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/FC15Acid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/FC15Acid_pi.npy,0.2130298082625725,0.040402477643208604,0.05575722290711715,0.1397446229923811,-0.09628014098232017,0.06478036099020627,-0.00841547961917719,-0.023804580899870222,-0.010911789416769064,-0.012676745716862468,0.005402065838137585,-0.01071385438360933,-0.000574091826007049,-0.0014436800140130322,-0.005655977843308144,-0.0013430031530636641,-0.0018156343532917316,0.006521195963182074,-0.002077778541733381,0.00021548111346367984,-0.0023394992852968834,-0.0013712412598283592,-0.0004004476040369861,9.896261807134499e-05,9.835239716419804e-05,-0.0009897998705298541,0.0004108810928186079,0.00029084847847055286,0.00027690090421406024,4.309675904536772e-05,-0.0001492485107453431,0.00016840506717018968,-0.00012561416155030847,9.824525413097792e-05,7.74377293020798e-05,5.626486244549703e-05,-1.3363174295574695e-05,-5.19155605021359e-05,-7.316555143003871e-06,-2.8993839412431313e-05,1.6234535978768402e-07,5.289389965267819e-06,1.0093561188277712e-05,-7.15612273725441e-07,5.495767348585839e-06,-1.690594251942851e-06,1.8806030734614907e-07,1.9481052671994947e-06,1.8809257764068245e-07,1.4215991509118362e-06,-7.926275721567703e-08,6.137018006081337e-07,-1.7645610968690163e-07,8.266612904683622e-08,-2.8701305809202404e-07,2.5710321794388112e-08,2.0493408239176963e-07,1.0319109586988125e-10,2.240964277617049e-09,1.6125567984578974e-08,1.3459417410409576e-08,1.5265383154285484e-08,5.251105950956724e-09,1.0600176759203997e-08,-1.2238040129542247e-08,1.9949862985553204e-08,-1.6188084156281363e-09,3.1902538026403625e-17,-1.1842406578243124e-19,9.216928812273088e-20,-3.529645569244811e-20,2.341728691667607e-23,3.998979659478109e-24,-1.927698412343014e-25
HC6Acid,ALLxyz/nAcids/HC6Acid.xyz,nAcids,,NO_TAG | nAcids,6,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/HC6Acid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/HC6Acid_pi.npy,-0.10856145347707727,-0.013249707188726376,-0.03454808113494287,0.027688902244746558,-0.014184232416799667,-0.0019317093099781523,-0.002839626267794231,0.006671316825693672,-0.000903814964751217,0.005576040069313515,-0.0021314170110410913,-0.00497440336581535,0.0018369495432657638,-0.0031410189942305176,-0.0029010080912670426,-6.132585490473377e-06,0.0004923964624957159,-0.0033731641076273403,0.00019551156090072104,0.00035510814296625535,-0.000636097730819623,-0.0005996885611807864,0.00022345541005988983,0.0002682783013772427,0.0013706432596834726,0.0007321509198313244,-0.0002947593977010917,0.0006868834077630409,-0.0005177704517725358,5.999767818741122e-05,0.00010389528472868046,-0.00024326303796474774,0.0004931502498313605,-0.0001759160738746975,-0.0002061470307208209,6.620441138004745e-05,-8.192657021734426e-06,-0.0002645637015210333,2.147780303039997e-05,9.527551663999984e-05,7.593470743781277e-05,-0.00010102609385580356,8.565292123092791e-05,-1.7194179246047233e-05,1.3761071526705695e-05,2.1724232886130604e-05,2.1555880365650103e-05,-5.376167919860891e-06,1.4387933174194084e-05,1.7355429694355807e-05,-5.014810562179805e-06,4.093230794941048e-06,-4.793726736314952e-06,2.9931740132517383e-06,-7.85982325449064e-07,9.73095413507829e-07,-2.9768273874573304e-06,-6.574306153510426e-07,-1.483389558417687e-07,9.701312954120188e-07,9.376404192395133e-07,2.9845618200666843e-07,6.517647897155833e-07,4.44316434840749e-07,-6.09863874030818e-07,3.285198957474617e-07,-1.2627720913845791e-07,3.1902538026384237e-17,-1.1842406578451526e-19,9.216928812248102e-20,-3.529645569229489e-20,2.341728690568311e-23,3.99897964879598e-24,-1.9276982624718956e-25
HC7Acid,ALLxyz/nAcids/HC7Acid.xyz,nAcids,,NO_TAG | nAcids,7,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/HC7Acid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/HC7Acid_pi.npy,-0.13249689846788767,-0.007879876099569008,-0.031722236395049064,0.009990624814958705,-0.005095327427194796,0.004656659998038734,-0.007150213964223903,-0.0009630205737067111,0.0005872132533539081,-0.0025839225237444916,-0.0016824563253310916,0.0063451174861975,0.0020178793302912364,0.0016616971873801732,0.0023175764436977387,-6.074933606381883e-05,-0.0002556215694042069,-0.0008592849430754229,0.00021970054639512102,0.0015859360207678365,0.0008127200987445029,-0.00038265947352695163,-0.001702463515809342,-0.0002093922579144547,-0.0011855639247984318,4.052873689298439e-05,0.00015036964563646074,-0.00019269022589072109,-0.0005214758506507238,0.00034541235474172923,0.00022552998965505347,0.00016749466582248332,-0.000325863491562921,0.00016914211791208068,0.0001330166848595999,0.0002923016127574463,0.00023826812951220367,0.00032902980215479777,3.202109220080046e-05,-7.402216180621268e-05,5.359145322018535e-05,-5.965837887056308e-05,7.123890311077526e-05,-5.031456279367654e-06,1.0283921363826329e-05,1.890350292741866e-05,-2.723971287258153e-06,-4.771054416330145e-07,-5.326992750726821e-06,1.402864610851132e-05,4.0287780367304006e-06,2.269208903704185e-06,-5.826609130949117e-06,-3.898485636315713e-06,-4.613999433920788e-06,2.9328272031491394e-06,-1.2406112465799693e-06,8.596842969026468e-07,1.1321560321005192e-06,3.7348637532777875e-07,-1.990675784711093e-07,1.0801714878718733e-06,-1.6175834308784596e-06,-7.925497363192354e-08,-3.9074332739770697e-07,-4.560383923536278e-07,-1.005214984009371e-07,3.190253802637342e-17,-1.184240657840847e-19,9.216928812928175e-20,-3.529645569472249e-20,2.3417286932817026e-23,3.9989796693206115e-24,-1.9276984253757612e-25
FC14Acid,ALLxyz/nAcids/FC14Acid.xyz,nAcids,,NO_TAG | nAcids,14,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/FC14Acid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/FC14Acid_pi.npy,0.46892698869696325,0.023366289995435902,0.024221208175330643,0.08493856775569383,-0.040278258745319435,-0.026223315005288166,-0.004335762975275319,0.012942180042644906,-0.007894939443064426,0.01786785183810012,-0.002745458522696471,-0.003514323025166932,0.00327541460364544,-0.001519273041842824,-0.0006170151604898588,3.2943599937145745e-05,0.007202469109142716,-0.002430636915214915,-1.4397698919164502e-05,0.0017946521235420556,0.0017512397607275393,0.0009743806814444472,0.002059562469917825,0.001984210907384951,0.0008930128622207417,0.0017822694032612507,-0.0008057950404051804,0.00042661479128924156,-0.001257222211307131,0.0002071754127816045,0.0005526967909078068,-9.735796506758728e-05,-0.0002744457013917599,-4.937229817953814e-06,-6.136951416521655e-05,-1.9255997845345548e-05,-5.016647957672992e-06,8.205755886950496e-05,2.8683752229569324e-05,-8.035290684875662e-05,-1.4158689111438306e-05,3.2897944700336364e-05,2.7517397064703965e-06,-1.771161326423277e-05,6.902442573939269e-06,-5.718249627495576e-06,-9.345912937598688e-06,2.7876025827712333e-06,4.949790816446202e-06,-1.3250546367901045e-05,5.1997568463544555e-06,-4.5378652906555115e-06,9.159848967622987e-07,-2.621024290969526e-06,-9.447108596480584e-07,-2.3636288538231908e-07,-4.482535778766216e-08,-2.1834207703744362e-07,1.82551046468863e-07,-4.865860776054328e-07,-6.513578001825618e-07,-1.9249592011655894e-07,7.199617946400909e-07,-5.8946175544461995e-08,2.6397381621732195e-07,2.1780972289538864e-07,2.6956487320730028e-08,3.1902538026390313e-17,-1.1842406578243726e-19,9.216928812258905e-20,-3.529645569244562e-20,2.3417286906325903e-23,3.998979637899117e-24,-1.9276986329332356e-25
FC3Acid,ALLxyz/nAcids/FC3Acid.xyz,nAcids,,NO_TAG | nAcids,3,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/FC3Acid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/FC3Acid_pi.npy,-0.13434322501394552,-0.020099886382553778,-0.04274999960663356,0.005477915652882787,0.0014353581452335195,-0.0023103186355600508,-0.002196927174743288,0.002400686996383465,0.0029189904494665935,0.002515205206013975,-0.00118710698757428,-0.00245017893603867,-0.00018057086393623046,-0.00015761367559054173,-0.0017558795733904318,-0.00041071760808041437,-0.00022787982768497856,-0.0006027596819084684,-0.0004211925407588348,-0.00018288321857277718,-0.0013830228993371024,-0.0005909852224072451,-0.0003274768330624069,-4.2704250816152674e-05,6.43113967464359e-05,-0.00014032927741571214,0.0002602272887278274,5.2161351652078595e-05,-9.27187786384677e-05,6.9791257912940025e-06,-5.111321284792816e-05,-7.614395879611103e-05,-6.390232301856535e-05,-3.337998715232563e-05,-3.127658923496804e-05,1.6318703809035322e-05,2.7516959637519723e-05,-5.049961591945841e-07,7.256929422230516e-06,7.837283785205189e-06,-1.3935423532025428e-05,1.081291050159073e-05,-1.5994852646664583e-05,-1.203271053718433e-05,2.4059927086753755e-06,-2.061884604914733e-05,-8.349499163854269e-06,4.193897915379543e-06,1.7612581882486757e-06,1.0056498335903968e-06,-5.685464892979728e-07,-1.487009770180814e-06,-1.9425797617457126e-06,-2.448494011690244e-06,1.0806248283444772e-06,1.3158912117579517e-06,4.5465719292114034e-07,-1.211038997538765e-07,1.5864771879828193e-07,-2.5336142486390493e-09,6.606966831451133e-07,2.624710658680395e-07,2.3988720479423355e-07,1.1390142032674652e-08,-8.199365668250285e-09,1.564324235222983e-07,2.447794028187059e-07,3.41405396210055e-17,1.2164042244787273e-16,-2.7920113662228473e-17,1.1818767535546704e-17,2.10351521631605e-21,3.834648591089085e-22,-1.6466998168951699e-24
HC11Acid,ALLxyz/nAcids/HC11Acid.xyz,nAcids,,NO_TAG | nAcids,11,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/HC11Acid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/HC11Acid_pi.npy,-0.13274559591757085,-0.01827033091910029,-0.040298138696555255,0.009851714892648116,-0.002853473586445879,0.0010554723099798023,-0.004450866678868375,0.00029395416338825385,0.0013750966419131848,0.0016656629088131667,-0.0004746561486390368,0.0018900670861954376,0.00023239338439005942,-5.829768107699135e-05,-0.00025443282629468574,-0.00020417688012396511,0.00020385837131293012,-0.0015225538231677816,0.0001507261487106625,-0.0003806668027118569,-2.4677071367145173e-05,0.0002463413751195546,-0.0010780755369985764,-0.00022075655983245975,-0.00043814306469474045,-0.0002038630208595214,-0.00013220048382135666,-3.757111110955571e-05,-0.00021266582855037375,0.00010456172252044657,6.582483555142162e-05,0.00015540025734210816,-0.00018416530484894152,0.00034114998507787497,-1.62764219538451e-05,0.000150837160921848,7.993101128679975e-05,0.0001529750910310587,-2.1853980709866326e-05,-0.0001323127084822115,-1.9322975695337254e-05,-6.180520863988968e-05,2.62758428851066e-05,1.7586466284482858e-05,2.180997101327548e-05,1.0782767798211704e-05,-1.3054097246822273e-05,-2.6239797201468284e-06,-3.943038408788208e-06,3.8091918775817185e-06,-8.934457205155213e-06,1.1463833160617713e-06,4.707749446351481e-06,8.836734556155466e-06,8.453562474703873e-06,-6.2834862068673e-06,5.621503956532164e-07,-1.82423473388855e-06,-1.98456120790407e-06,4.4675255269719424e-07,7.587491921839288e-07,-1.4857150446885035e-06,2.0776195893216295e-06,3.7129957696320113e-07,2.667047058329509e-07,7.228363243554763e-07,9.406529584330555e-08,3.19025380264542e-17,-1.184240657812548e-19,9.216928811472119e-20,-3.5296455689641074e-20,2.3417286879043805e-23,3.998979643545078e-24,-1.9276981119715493e-25
